item_id,description,item_class,retail_1,last_unit_cost,category
P278NE,RIBBED SLOT RAIL 2 x 7 x 8 not,Non-stock item,48.07,15.44,other
P278NEA,RIBBED SLOT RAIL 2 x 7 x 8 not,Non-stock item,50.78,16.93,other
P278NEX,RIBBED SLOT RAIL 2 x 7X8 pvc c,Non-stock item,29.38,16.16,vinyl_pvc
P27A,SLOT RIB 2 x 7 PVC almond colo,Non-stock item,3.72,2.05,vinyl_pvc
P27G,SLOT RIB 2 x 7 PVC gray color,Non-stock item,3.72,2.05,vinyl_pvc
P27X,RIBBED SLOT RAIL 2 x 7 PVC CO-,Non-stock item,3.55,1.95,vinyl_pvc
P75150,FENCE PLANK 3/4 x 1-1/2 PVC,Non-stock item,1.36,0.75,vinyl_pvc
P75750,FENCE PLANK 3/4X3/4,Non-stock item,0.0,0.0,other
P783,FENCE PLANK 7/8 x 3 PVC,Non-stock item,1.13,0.62,vinyl_pvc
P783106,FENCE PLANK 7/8 x 3 x 10,Non-stock item,11.95,6.57,other
P783136,FENCE PLANK 7/8 x 3 x 13'6,Non-stock item,15.33,8.43,other
P783A,FENCE PLANK 7/8 x 3 PVC ALM,Non-stock item,1.24,0.68,vinyl_pvc
P783G,FENCE PLANK 7/8 x 3 PVC GRAY,Non-stock item,1.24,0.68,vinyl_pvc
PA45,Post Adapter 45 degree angle P,Non-stock item,7.14,3.0,post
PAC3,PACIFIC 3 x 6 SECTION,Non-stock item,84.16,46.29,section_panel
PAC4,PACIFIC 4 x 6 SECTION,Non-stock item,93.65,51.51,section_panel
PAC42,PACIFIC 42 x 6 SECTION,Non-stock item,89.29,49.11,section_panel
PACD3,PACIFIC DIAMOND 3 x 6 SECTION,Non-stock item,81.93,45.06,section_panel
PACD4,PACIFIC DIAMOND 4 x 6 SECTION,Non-stock item,90.56,49.81,section_panel
PACD42,PACIFIC DIAMOND 42 x 6 SECTION,Non-stock item,86.56,47.61,section_panel
PACDG33,PACIFIC DIAM GATE 3 x 3 OPEN,Non-stock item,142.04,71.02,gate
PACDG34,PACIFIC DIAM GATE 3 x 4 OPEN,Non-stock item,152.04,76.02,gate
PACDG35,PACIFIC DIAM GATE 3 x 5 OPEN,Non-stock item,160.34,80.17,gate
PACDG423,PACIFIC DIAM GATE 42 x 3 OPEN,Non-stock item,146.8,73.4,gate
PACDG424,PACIFIC DIAM GATE 42 x 4 OPEN,Non-stock item,157.54,78.77,gate
PACDG425,PACIFIC DIAM GATE 42 x 5 OPEN,Non-stock item,168.26,84.13,gate
PACDG43,PACIFIC DIAM GATE 4 x 3 OPEN,Non-stock item,151.56,75.78,gate
PACDG44,PACIFIC DIAM GATE 4 x 4 OPEN,Non-stock item,163.02,81.51,gate
PACDG45,PACIFIC DIAM GATE 4 x 5 OPEN,Non-stock item,174.5,87.25,gate
PACG33,PACIFIC GATE 3 x 3 OPEN,Non-stock item,143.2,71.6,gate
PACG34,PACIFIC GATE 3 x 4 OPEN,Non-stock item,153.6,76.8,gate
PACG35,PACIFIC GATE 3 x 5 OPEN,Non-stock item,162.3,81.15,gate
PACG423,PACIFIC GATE 42 x 3 OPEN,Non-stock item,148.18,74.09,gate
PACG424,PACIFIC GATE 42 x 4 OPEN,Non-stock item,159.38,79.69,gate
PACG425,PACIFIC GATE 42 x 5 OPEN,Non-stock item,170.58,85.29,gate
PACG43,PACIFIC GATE 4 x 3 OPEN,Non-stock item,153.14,76.57,gate
PACG44,PACIFIC GATE 4 x 4 OPEN,Non-stock item,165.14,82.57,gate
PACG45,PACIFIC GATE 4 x 5 OPEN,Non-stock item,177.14,88.57,gate
PAINT,10 OZ. TOUCH AND TONE SPRAY,Non-stock item,14.2,6.39,other
PARA4,"PARAMOUNT 6 1/2"""" x 6 1/2 x 46",Non-stock item,1290.91,710.0,other
PARA5,"PARAMOUNT 6 1/2"""" x 6 1/2 x 58",Non-stock item,1436.36,790.0,other
parts,,Non-stock item,0.0,0.0,other
PBAR325,3-1/4X3-1/4X8 ALUM P-BAR SUPPO,Non-stock item,47.79,27.72,aluminum
PBAR6,P-BAR ALUM 1-3/4 x 3-1/2 x 6 .,Non-stock item,19.24,11.16,aluminum
PBAR8,P-BAR ALUM 1-3/4 x 3-1/2 x 8 .,Non-stock item,25.66,14.88,aluminum
PC150,PICKET CAP 1-1/2 x 1-1/2 PVC w,Non-stock item,4.89,0.44,section_panel
PC150A,PICKET CAP 1-1/2 x 1-1/2 PVC A,Non-stock item,5.0,0.45,section_panel
PC150G,PICKET CAP 1-1/2 x 1-1/2 PVC G,Non-stock item,5.0,0.45,section_panel
PC16,PICKET CAP 1 x 6 PVC,Non-stock item,19.44,1.75,section_panel
PC16A,PICKET CAP 1 x 6 PVC ALM,Non-stock item,21.39,1.93,section_panel
PC16G,PICKET CAP 1 x 6 PVC GRAY,Non-stock item,21.39,1.93,section_panel
PC350G,GOTHIC POST CAP 3-1/2 x 3-1/2,Non-stock item,14.57,4.37,post
PC350GA,GOTHIC POST CAP 3-1/2 x 3-1/2,Non-stock item,16.02,4.81,post
PC350GG,GOTHIC POST CAP 3-1/2 x 3-1/2,Non-stock item,16.02,4.81,post
PC350N,NEW ENGLAND CAP 3-1/2 x 3-1/2,Non-stock item,12.07,3.5,other
PC350NA,NEW ENGLAND CAP 3-1/2 x 3-1/2,Non-stock item,13.28,3.85,other
PC350NG,NEW ENG CAP 3-1/2 x 3-1/2 GRAY,Non-stock item,13.28,3.85,other
PC350T,TRADITION POST CAP 3-1/2 x 3-1,Non-stock item,11.08,1.44,post
PC350TA,TRAD. POST CAP 3-1/2X3-1/2 ALM,Non-stock item,12.18,1.58,post
PC350TG,TRAD. POST CAP 3-1/2X3-1/2 GRA,Non-stock item,12.18,1.58,post
PC44F,FEDERATION CAP 4 x 4,Non-stock item,10.83,3.25,other
PC44FA,Federation Post Cap 4x4 Almond,Non-stock item,11.17,3.58,post
PC44FAD,Federation Post Cap 4x4 Adobe,Non-stock item,11.68,3.74,post
PC44FG,Federation Post Cap 4x4 Gray c,Non-stock item,11.17,3.58,post
PC44G,GOTHIC POST CAP 4 x 4,Non-stock item,7.17,2.15,post
PC44GA,GOTHIC POST CAP 4X4 Almond,Non-stock item,7.88,2.37,post
PC44GAD,GOTHIC POST CAP 4x4 Adobe,Non-stock item,8.24,2.47,post
PC44GG,GOTHIC POST CAP 4 x 4 GRAY,Non-stock item,7.88,2.37,post
PC44N,NEW ENGLAND CAP 4 x 4 #1039,Non-stock item,6.03,1.75,other
PC44NA,NEW ENGLAND CAP 4 x 4 ALM,Non-stock item,6.64,1.93,other
PC44NAD,NEW ENGLAND CAP 4x4 Adobe,Non-stock item,6.94,2.01,other
PC44NG,NEW ENGLAND CAP 4 x 4 GRAY,Non-stock item,6.64,1.93,other
PC44T,TRADITIONAL POST CAP 4 x 4,Non-stock item,5.85,0.76,post
PC44TA,TRADITIONAL POST CAP 4X4 ALM,Non-stock item,6.43,0.84,post
PC44TAD,TRADITIONAL POST CAP 4X4 ADOBE,Non-stock item,6.72,0.87,post
PC44TG,TRADITIONAL POST CAP 4X4 GRAY,Non-stock item,6.43,0.84,post
PC44V,NANTUCKET CAP 4X4 #1233,Non-stock item,9.0,2.61,other
PC55F,FEDERATION CAP 5 x 5,Non-stock item,23.33,7.0,other
PC55FA,FEDERATION CAP 5 x 5 Almond CO,Non-stock item,25.67,7.7,other
PC55FAD,Federation Post Cap 5x5 Adobe,Non-stock item,26.83,8.05,post
PC55FG,Federation Post Cap 5x5 Gray c,Non-stock item,25.67,7.7,post
PC55G,GOTHIC POST CAP 5 x 5 #1312,Non-stock item,10.27,3.08,post
PC55GA,GOTHIC POST CAP 5 x 5 ALMOND,Non-stock item,11.29,3.39,post
PC55GAD,Gothic Post Cap 5x5 Adobe,Non-stock item,11.81,3.54,post
PC55GG,GOTHIC POST CAP 5 x 5 GRAY,Non-stock item,11.29,3.39,post
PC55INT,INTERNAL POST CAP 5 x 5,Non-stock item,7.69,1.0,post
PC55INTA,INTERNAL POST CAP 5 x 5 ALM,Non-stock item,8.46,1.1,post
PC55INTG,INTERNAL POST CAP 5 x 5 GRAY,Non-stock item,8.46,1.1,post
PC55N,NEW ENGLAND CAP 5 x 5 #1040,Non-stock item,9.83,2.85,other
PC55NA,NEW ENGLAND CAP 5 x 5 ALM,Non-stock item,10.81,3.14,other
PC55NAD,New england post caps 5x5 adob,Non-stock item,11.3,3.28,post
PC55NG,new england post caps 5x5 gray,Non-stock item,10.59,3.07,post
PC55T,TRADITIONAL POST CAP 5 x 5 #10,Non-stock item,8.08,1.05,post
PC55TA,TRADITIONAL POST CAP 5 x 5 ALM,Non-stock item,8.88,1.16,post
PC55TAD,Traditional Post Cap 5x5 Adobe,Non-stock item,9.29,1.21,post
PC55TG,TRADITIONAL POST CAP 5 x 5 GRA,Non-stock item,8.88,1.16,post
PC55V,NANTUCKET CAP 5X5,Non-stock item,13.0,3.77,other
PC750F,FLEUR-DE-LIS CAP 3/4 IN,Non-stock item,8.33,1.0,other
PC750Q,QUADE FINIAL CAP 3/4 IN,Non-stock item,8.33,1.0,other
PC783,PICKET CAP 7/8 x 3 PVC,Non-stock item,4.5,0.54,section_panel
PC783A,PICKET CAP 7/8 x 3 PVC ALM,Non-stock item,4.95,0.59,section_panel
PC783G,PICKET CAP 7/8 x 3 PVC GRAY,Non-stock item,4.95,0.59,section_panel
PDRIVER,FITS UPTO A 2-1/2 in POST,Non-stock item,70.7,35.35,post
PERG23,PERGOLA END CAP 2X3 1/2,Non-stock item,12.44,6.22,other
PERG26,PERGOLA END CAP 2X6,Non-stock item,24.63,8.62,other
PERG28,PERGOLA END CAP 2X8,Non-stock item,80.0,28.0,other
PERGC150,PERGOLA CLIP 1-1/2x1-1-1/2,Non-stock item,2.86,1.0,other
PERGC200,PERGOLA CLIP 2x2,Non-stock item,2.86,1.0,other
pergola,Roof pergola,Non-stock item,0.0,0.0,other
PH448,Post Hanger 4x4x8-1/2 white co,Non-stock item,13.98,6.99,post
PH556,Post Hanger 5x5x6-1/2 white co,Non-stock item,15.06,7.53,post
PH558,Post Hanger 5x5x8-1/2 white co,Non-stock item,15.34,7.67,post
PHC558,Post Hanger Corner 5x5x8-1/2 w,Non-stock item,17.86,8.93,post
PHOBO,BFT phobos two arm low voltage,Non-stock item,1534.62,997.5,other
PHS100,12 x 3/4 slotted zinc pointed,Non-stock item,0.27,0.06,other
PHS100C,14 x 1 PHIL chrome plated / wh,Non-stock item,1.5,0.33,other
PHS10100,"#10X1"""" phil head self drill s",Non-stock item,0.64,0.14,other
PHS123SSW,12 x 3 PHIL S.S. CHROME WHITE,Non-stock item,1.36,0.3,other
PHS124,"#12X4"""" Phil Head Self s.s",Non-stock item,0.95,0.21,other
PHS125S,12 x 1-1/4 PHIL S.S.SELF TAPPI,Non-stock item,0.0,0.0,other
PHS1275B,"#12X3/4"""" Phil Head Self s.s b",Non-stock item,0.32,0.07,other
PHS1415SSC,#14X1-1/2 hex self drill s.s.,Non-stock item,0.86,0.19,other
PHS142,14 x 2 HEX HEAD SELF DRILL ZIN,Non-stock item,0.41,0.09,other
PHS150,12 x 1 1/2 PHIL head white hea,Non-stock item,0.64,0.14,other
PHS200,14 x 1 HEX HEAD SELF DRILL ZIN,Non-stock item,0.45,0.1,other
PHS300,12 x 3 PHIL S.S. SCREW,Non-stock item,0.68,0.15,other
PHS300S,14 x 3 hex head self drill - z,Non-stock item,0.45,0.1,other
PHS58,12 x 5/8 PHIL HEX HEAD  dacron,Non-stock item,0.64,0.14,other
PHS750S,12 x 3/4 Hex zinc self tapping,Non-stock item,0.27,0.06,other
PHS750W,12X3/4 phil head white,Non-stock item,0.27,0.06,other
PIC4,4' PICNIC TABLE,Non-stock item,547.27,301.0,other
PIC7,7' PIC TABLE,Non-stock item,627.27,345.0,other
PLATE4,4 x 4 x 1/4 in SQUARE PLATE,Non-stock item,11.54,4.04,other
PLATE6,6 x 6 x 1/4 in SQUARE PLATE,Non-stock item,21.69,7.59,other
PLATE638,6 x 6 x 3/8 in SQUARE PLATE,Non-stock item,22.94,8.03,other
PLATE8,8 x 8 x 1/4 in SQUARE PLATE,Non-stock item,35.66,12.48,other
PLATE838,8 x 8 x 3/8 in SQUARE PLATE,Non-stock item,39.29,13.75,other
PLYF,FLAT NOSE PLIERS,Non-stock item,25.6,12.8,other
PLYR,ROUND NOSE PLIERS,Non-stock item,34.0,17.0,other
PM44,4 x 4 S.S. POST MOUNT (support,Non-stock item,85.5,42.75,post
PM55,5 x 5 S.S. POST MOUNT (support,Non-stock item,119.6,59.8,post
PMLJR,PROTECTOR JR. MAG LATCH,Non-stock item,96.43,38.57,gate
PMLSR,"TRIDENT 20"""" MAG LATCH",Non-stock item,119.8,47.92,gate
PNOT,PICKET NOTCHER HAND HELD 1/4 I,Non-stock item,78.0,39.0,section_panel
POT4,POTOMAC 4 x 6 SECTION,Non-stock item,111.02,50.06,section_panel
POT5,POTOMAC 5 x 6 SECTION,Non-stock item,122.29,56.26,section_panel
POT6,POTOMAC 6 x 6 SECTION,Non-stock item,133.56,62.46,section_panel
POTG43,POTOMAC GATE 4 x 3 OPEN,Non-stock item,241.48,80.74,gate
POTG44,POTOMAC GATE 4 x 4 OPEN,Non-stock item,253.26,86.63,gate
POTG45,POTOMAC GATE 4 x 5 OPEN,Non-stock item,268.6,94.3,gate
POTG53,POTOMAC GATE 5 x 3 OPEN,Non-stock item,256.24,88.12,gate
POTG54,POTOMAC GATE 5 x 4 OPEN,Non-stock item,269.26,94.63,gate
POTG55,POTOMAC GATE 5 x 5 OPEN,Non-stock item,287.08,103.54,gate
POTG63,POTOMAC GATE 6 x 3 OPEN,Non-stock item,271.0,95.5,gate
POTG64,POTOMAC GATE 6 x 4 OPEN,Non-stock item,284.02,102.01,gate
POTG65,POTOMAC GATE 6 x 5 OPEN,Non-stock item,305.56,112.78,gate
pro fees,,Non-stock item,0.0,0.0,other
PS1555,POCKET WITH SLOTS 1-1/2 x 5-1/,Non-stock item,6.2,1.24,other
PS17535,POCKET WITH SLOTS 1-3/4 x 3-1/,Non-stock item,8.75,1.75,other
PS235,POCKET WITH SLOTS 2 x 3-1/2,Non-stock item,8.75,1.75,other
PS26,2 x 6 Pocket with slot White,Non-stock item,6.4,1.28,other
PS26AD,2 x 6  External Pocket with s,Non-stock item,12.5,2.5,other
PS26X,2 x 6  External Pocket with sl,Non-stock item,11.13,2.23,other
PS26XA,2 x 6  External Pocket with sl,Non-stock item,12.5,2.5,other
PS27,POCKET WITH SLOTS 2 x 7,Non-stock item,11.25,2.25,other
PS27X,POCKET WITH SLOTS 2 x 7 extern,Non-stock item,25.0,5.0,other
PS-6006,PRO SEAL 6006 LOOP SEALER GALL,Non-stock item,58.26,37.87,other
PSF138,P.S. FRAME CLAMP 1-3/8 W/BOLT,Non-stock item,6.17,1.85,other
PSF158,P.S. FRAME CLAMP 1-5/8 W/BOLT,Non-stock item,6.67,2.0,other
PSF200,P.S. FRAME CLAMP 2 in. W/BOLT,Non-stock item,6.07,1.82,other
PSFUL138,Residential fulcrum latch 1-3/,Non-stock item,83.35,33.34,gate
PSFUL158,Industrial fulcrum latch 1-5/8,Non-stock item,136.1,54.44,gate
PSFUL300,ind fulcram latch strong arm 3,Non-stock item,107.7,43.08,gate
PSLC2138,2 x 1-3/8 P.S. LOOP CAP,Non-stock item,2.35,1.88,other
PSLC2158,2 x 1-5/8 P.S. LOOP CAP,Non-stock item,9.4,1.88,other
PSLC2558,2-1/2 x 1-5/8 P.S. LOOP CAP,Non-stock item,13.0,2.6,other
PSLC3158,3 x 1-5/8 P.S. LOOP CAP,Non-stock item,14.85,2.97,other
PSLC4158,4 x 1-5/8 P.S. LOOP CAP,Non-stock item,31.25,6.25,other
PSM138,P.S. POST HINGE 1-3/8 W/ BOLT,Non-stock item,6.2,1.86,gate
PSM158,P.S. POST HINGE 1-5/8 W/BOLT,Non-stock item,7.13,2.14,gate
PSM200,P.S. POST HINGE 2 in. W/BOLT,Non-stock item,8.6,2.58,gate
PSM250,P.S. POST HINGE 2-1/2 W/BOLT,Non-stock item,9.87,2.96,gate
PSM300,P.S. POST HINGE 3 in. W/BOLT,Non-stock item,11.83,3.55,gate
PST3258,FENCE POST 3-1/4 x 3-1/4 x 8 P,Non-stock item,22.98,12.64,post
PST358,PVC POST 3-1/2 x 3-1/2 x 8,Non-stock item,27.35,15.04,post
PST44,PVC POST 4 x 4 x 4 white color,Non-stock item,17.82,9.8,post
PST44A,PVC POST 4 x 4 x 4 Almond colo,Non-stock item,19.6,10.78,post
PST44AD,PVC POST 4 x 4 x 4 Adobe color,Non-stock item,20.49,11.27,post
PST46,PVC POST 4 x 4 x 78 white colo,Non-stock item,29.4,16.17,post
PST46A,PVC POST 4 x 4 x 78 almond col,Non-stock item,32.34,17.79,post
PST48,PVC POST 4 x 4 x 8 white color,Non-stock item,35.64,19.6,post
PST48A,PVC POST 4 x 4 x 8 almond colo,Non-stock item,39.2,21.56,post
PST48AD,PVC POST 4 x 4 x 8 adobe color,Non-stock item,40.98,22.54,post
PST49,PVC POST 4 x 4 x 9 white color,Non-stock item,40.09,22.05,post
PST49A,PVC POST 4 x 4 x 9 almond colo,Non-stock item,44.1,24.26,post
PST510,PVC POST 5 x 5 x 10 white colo,Non-stock item,40.18,22.1,post
PST510A,PVC POST 5 x 5 x 10 almond col,Non-stock item,44.2,24.31,post
PST510H,PVC HEAVY POST 5 x 5 x 10 whit,Non-stock item,64.91,35.7,post
PST511H,PVC HEAVY POST 5 x 5 x 11 whit,Non-stock item,78.54,43.2,post
PST512,PVC POST 5 x 5 x 12 white colo,Non-stock item,48.22,26.52,post
PST512H,PVC HEAVY POST 5 x 5 x 12 whit,Non-stock item,77.89,42.84,post
PST565,PVC POST 5 x 5 x 6-1/2  white,Non-stock item,26.52,14.59,post
PST565A,PVC POST 5 x 5 x 6-1/2  almond,Non-stock item,29.17,16.04,post
PST565AD,PVC POST 5 x 5 x 6-1/2  adobe,Non-stock item,33.55,18.45,post
PST565B,5X5X78 BLACK COLOR BLANK POST,Non-stock item,65.91,36.25,post
PST565G,PVC POST 5 x 5 x 6-1/2  gray c,Non-stock item,29.17,16.04,post
PST565H,PVC HEAVY POST 5 x 5 x 6-1/2 w,Non-stock item,42.84,23.56,post
PST58,PVC POST 5 x 5 x 8 white color,Non-stock item,36.16,19.89,post
PST58A,PVC POST 5 x 5 x 8 almond colo,Non-stock item,39.78,21.88,post
PST58H,PVC HEAVY POST 5 x 5 x 8 white,Non-stock item,51.93,28.56,post
PST59,PVC POST 5 x 5 x 9 white color,Non-stock item,36.16,19.89,post
PST59A,PVC POST 5 x 5 x 9 almond colo,Non-stock item,39.78,21.88,post
PST59AD,PVC POST 5 x 5 x 9 Adobe color,Non-stock item,41.59,22.87,post
PST59B,5X5X9 BLACK COLOR BLANK POST,Non-stock item,86.96,47.83,post
PST59G,PVC POST 5 x 5 x 9 Gray color,Non-stock item,39.78,21.88,post
PST59H,PVC HEAVY POST 5 x 5 x 9 white,Non-stock item,58.42,32.13,post
PSW5,5 in. STEEL WHEEL W/FINGER,Non-stock item,25.12,12.56,other
PSW7,7 in. STEEL WHEEL W/FINGER,Non-stock item,33.34,16.67,other
PULL,WOOD GATE HANDLE,Non-stock item,4.28,1.71,gate
PVC12G,GALLLON  #12  PVC GLUE,Non-stock item,88.9,35.56,vinyl_pvc
PVC15,1-1/2 oz CHRISTY GLUE,Non-stock item,8.83,3.53,vinyl_pvc
PVC8,8 oz.  CHRISTY HOT  PVC GLUE,Non-stock item,16.5,6.6,vinyl_pvc
PWOP,39 in pipe without plate 2 alu,Non-stock item,21.6,8.64,chain_link
PWP,39 in pipe with welded plate a,Non-stock item,52.4,12.96,chain_link
QHW44,4 in PVC GATE HELPER WHEEL,Non-stock item,59.38,39.19,gate
QHW55,5 in PVC GATE HELPER WHEEL,Non-stock item,53.21,39.19,gate
QR,50 LB QUICK ROCK PAIL,Non-stock item,95.02,52.26,other
QUICK ROCK,,Non-stock item,0.0,0.0,other
R13821,1-3/8 x 21 SS20 PIPE GALV..80,Non-stock item,41.14,20.16,chain_link
R138F,1-3/8 CUT SS20 .080 - PER FT,Non-stock item,2.18,0.96,other
R158106,"1-5/8 x 10'6"""" SS20 PIPE GALV.",Non-stock item,34.21,15.05,chain_link
R15821,1-5/8 x 21 SS20 PIPE GALV. .08,Non-stock item,60.86,29.82,chain_link
R15824,1-5/8 x 24 SS20 PIPE GALV..085,Non-stock item,69.55,34.08,chain_link
R15842,"1-5/8X42"""" SS20 PIPE GALV..085",Non-stock item,11.3,4.97,chain_link
R1586,1-5/8X6 SS20 PIPE GALV..085,Non-stock item,19.36,8.52,chain_link
R1587,1-5/8X7 SS20 PIPE GALV..085,Non-stock item,22.59,9.94,chain_link
R1588,1-5/8X8 SS20 PIPE GALV..085,Non-stock item,25.82,11.36,chain_link
R158F,1-5/8 CUT SS20 .085 - PER FT,Non-stock item,3.23,1.42,other
R2106,"2 x 10'6"""" SS20 PIPE GALV..090",Non-stock item,35.04,17.17,chain_link
R212,2 x 12 SS20 PIPE GALV..090,Non-stock item,44.18,19.44,chain_link
R221,2 x 21 SS20 PIPE GALV..090,Non-stock item,69.43,34.02,chain_link
R224,2 x 24 SS20 PIPE GALV..090,Non-stock item,79.35,38.88,chain_link
R25106,2-1/2 x 10' 6 SS20 PIPE GALV..,Non-stock item,46.77,20.58,chain_link
R2512,2-1/2 x 12 SS20 PIPE GALV..095,Non-stock item,53.45,23.52,chain_link
R2521,2-1/2 x 21 SS20 PIPE GALV..095,Non-stock item,84.0,41.16,chain_link
R2524,2-1/2 x 24 SS20 PIPE GALV..095,Non-stock item,96.0,47.04,chain_link
R256,2-1/2 x 6 SS20 PIPE GALV..095,Non-stock item,26.73,11.76,chain_link
R257,2-1/2 x 7 SS20 PIPE GALV..095,Non-stock item,31.18,13.72,chain_link
R258,2-1/2 x 8 SS20 PIPE GALV..095,Non-stock item,35.64,15.68,chain_link
R25F,2-1/2 CUT SS20 .095 - PER FT,Non-stock item,4.45,1.96,other
R26,2 x 6 SS20 PIPE GALV..090,Non-stock item,22.09,9.72,chain_link
R27,2 x 7 SS20 PIPE GALV..090,Non-stock item,25.77,11.34,chain_link
R28,2 x 8 SS20 PIPE GALV..090,Non-stock item,29.45,12.96,chain_link
R2F,2  in. CUT SS20 .090 - PER FT,Non-stock item,3.68,1.62,other
R3106,3X10'6 SS20 PIPE GALV..110,Non-stock item,66.25,29.15,chain_link
R312,3X12 SS20 PIPE GALV..110,Non-stock item,75.0,33.0,chain_link
R320SQ,3 X 20 SQUARE STEEL GALV PIPE,Non-stock item,314.29,154.0,chain_link
R321,3 x 21 SS20 PIPE GALV..110,Non-stock item,117.86,57.75,chain_link
R324,3 x 24 SS20 PIPE GALV..110,Non-stock item,134.69,66.0,chain_link
R36,3 x 6 SS20 PIPE GALV..110,Non-stock item,37.5,16.5,chain_link
R37,3X7 SS20 PIPE GALV..110,Non-stock item,43.75,19.25,chain_link
R38,3X8 SS20 PIPE GALV..110,Non-stock item,50.0,22.0,chain_link
R3F,3 CUT SS20 .110 - PER FT,Non-stock item,6.25,2.75,other
RAD175,1 3/4 x 3 1/2 x 4' RAD. RAIL,Non-stock item,0.0,0.0,other
RAD175R,1 3/4 x 3 1/2 x 4' RAD. RAIL R,Non-stock item,0.0,0.0,other
RAD23,2 x 3 1/2 x 4' RADIUS RAIL,Non-stock item,0.0,0.0,other
RAD23R,2 x 3 1/2 x 4' RADIUS RAIL ROU,Non-stock item,0.0,0.0,other
RAD26,2 x 6 x 4' RADIUS RAIL,Non-stock item,0.0,0.0,other
RAD26R,2 x 6 x 4' RADIUS RAIL ROUTED,Non-stock item,0.0,0.0,other
RADF175,1 3/4 x 3 1/2 x 4' RAD. FLAT R,Non-stock item,0.0,0.0,other
RADF175R,1 3/4 x 3 1/2 x 4' RAD. FLAT R,Non-stock item,0.0,0.0,other
Railing,New PVC Handrails,Non-stock item,0.0,0.0,vinyl_pvc
RATCH15,6000 LB RATCHET TIE DOWN 15 FT,Non-stock item,26.04,13.02,other
RATCH27,10000 LB RATCHET TIE DOWN 27FT,Non-stock item,53.84,26.92,other
RB15,15 in RUBBER BUNGI,Non-stock item,3.32,1.66,other
RB21,21 in RUBBER BUNGI,Non-stock item,3.8,1.9,other
RB31,31 in RUBBER BUNGI,Non-stock item,4.68,2.34,other
RDG4,3 X 20 SQUARE STEEL GALV PIPE,Non-stock item,358.74,251.12,chain_link
RDG5,5' RIDGE WITH REDWOOD TOPPER,Non-stock item,358.74,251.12,wood
RDG6,6' RIDGE WITH REDWOOD TOPPER,Non-stock item,358.74,251.12,wood
RE-BWC1,LINEAR RE-1 CCTV CAMERA,Non-stock item,247.69,161.0,other
RED4,4 REDHOOK CUSTOM WOOD,Non-stock item,214.29,150.0,section_panel
RED5,5 REDHOOK CUSTOM WOOD,Non-stock item,250.0,175.0,section_panel
RED6,6 REDHOOK CUSTOM WOOD,Non-stock item,282.8,197.96,section_panel
RED8,8 REDHOOK CUSTOM WOOD,Non-stock item,321.43,225.0,section_panel
REGALARCH,REGAL ARCH,Non-stock item,658.18,362.0,other
REGALFLAT,REGAL FLAT,Non-stock item,438.18,241.0,other
REPAIR,Repair,Charge item,0.0,,labor_charge
RESTOCK FEE,,Non-stock item,0.0,0.0,other
RG10D,10' chainlink fence complete w,Non-stock item,29.01,11.72,chain_link
RG12D,12' chainlink fence complete w,Non-stock item,33.59,13.6,chain_link
RG4C,4' chainlink fence complete wi,Non-stock item,14.04,5.62,chain_link
RG4D,4' chainlink fence complete wi,Non-stock item,14.78,5.9,chain_link
RG5C,5' chainlink fence complete wi,Non-stock item,16.25,6.52,chain_link
RG5D,5' chainlink fence complete wi,Non-stock item,17.07,6.83,chain_link
RG6C,6' chainlink fence complete wi,Non-stock item,18.45,7.42,chain_link
RG6D,6' chainlink fence complete wi,Non-stock item,18.48,7.43,chain_link
RG7D,7' chainlink fence complete wi,Non-stock item,21.65,8.7,chain_link
RG8D,8' chainlink fence complete wi,Non-stock item,24.18,9.75,chain_link
RGL210,2in Square MALL ROLL EASY GATE,Non-stock item,24.9,14.44,gate
RGL4,4in Round MALL ROLL EASY GATE,Non-stock item,77.59,45.0,gate
RGL658,6-5/8in Round MALL ROLL EASY G,Non-stock item,179.1,103.88,other
RH266,"Rail Hanger 2X6X6-1/2"""" white",Non-stock item,14.5,7.25,other
RH268,"Rail Hanger 2X6X8-1/2"""" white",Non-stock item,15.12,7.56,other
RHA210,Rail Hanger Accessory Hanger 2,Non-stock item,13.74,6.87,other
RHA218,Rail Hanger Accessory Hanger 2,Non-stock item,13.94,6.97,other
RHA26,Rail Hanger Accessory Hanger 2,Non-stock item,13.54,6.77,other
RHB288,"Basket Hanger 2""""x8-1/2 ext  8",Non-stock item,30.0,15.0,other
RHF2158,"Rail Hanger 2""""x1-1/2'X8-1/2""""",Non-stock item,12.56,6.28,other
RHF238,"Rail Hanger 2""""x3'X8-1/2"""" Fit",Non-stock item,12.34,6.17,other
RHS2612,Pool Accessory Hanger 2x6x12 w,Non-stock item,13.24,6.62,other
RHS2621,Pool Accessory Hanger 2x6x21 w,Non-stock item,13.76,6.88,other
RIV150,DRIVE RIVETS 1/4 x 1-1/2,Non-stock item,1.2,0.6,other
RIV34,DRIVE RIVETS 1/4 x 3/4,Non-stock item,0.8,0.4,other
RIVARCH,RIVIERA ARCH,Non-stock item,781.82,430.0,other
RIVFLAT,RIVIERA FLAT,Non-stock item,422.55,232.4,other
ROCH4,ROCHESTER 4 x 8 SECTION,Non-stock item,177.13,86.42,section_panel
ROCH5,ROCHESTER 5 x 8 SECTION,Non-stock item,205.31,101.92,section_panel
